marca,modelo,anio,km,precio,moneda,ciudad,provincia
Renault,Logan,2008,173000,5500000.0,ARS,Berazategui Oeste,Buenos Aires (A.M.B.A.)
FIAT,Strada,2024,7400,9700000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Volkswagen,Amarok,2023,107387,44000000.0,ARS,San Luis,San Luis
Ford,EcoSport,2012,140000,8900.0,USD,Villa Adelina,Buenos Aires (A.M.B.A.)
Jeep,Renegade,2016,74500,16000.0,USD,Hurlingham,Buenos Aires (A.M.B.A.)
Honda,Fit,2009,170000,110000.0,USD,Wilde,Buenos Aires (A.M.B.A.)
Audi,A4,2017,94000,32000.0,USD,Corrientes,Corrientes
Suzuki,Fun,2006,198000,5200000.0,ARS,La Plata,Buenos Aires
Peugeot,208,2019,93300,15000000.0,ARS,Belgrano,Ciudad Autónoma Buenos Aires
Ford,Focus,2016,141131,18000000.0,ARS,Escobar,Buenos Aires (A.M.B.A.)
Renault,Clio,2006,162000,5900000.0,ARS,Lanus,Buenos Aires (A.M.B.A.)
Peugeot,208,2019,53000,6500000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Honda,HR-V,2020,85000,25900.0,USD,San Andres,Buenos Aires (A.M.B.A.)
Chevrolet,Cruze,2018,217000,18000000.0,ARS,Lujan de Cuyo,Mendoza
Ford,Ranger,2017,53000,24000.0,USD,Villa Pueyrredón,Ciudad Autónoma Buenos Aires
Jeep,Renegade,2019,69970,16000.0,USD,San Isidro,Buenos Aires (A.M.B.A.)
Peugeot,207 Compact,2012,153500,7500000.0,ARS,Bosques,Buenos Aires (A.M.B.A.)
MINI,Cooper Countryman,2018,50000,39900.0,USD,Mataderos,Ciudad Autónoma Buenos Aires
FIAT,Cronos,2022,50000,7000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Renault,Fluence,2014,127000,11200.0,USD,Guaymallén,Mendoza
FIAT,Mobi,2018,117000,12900000.0,ARS,San Miguel,Buenos Aires (A.M.B.A.)
Chery,Tiggo,2013,135000,12500000.0,ARS,Lanus,Buenos Aires (A.M.B.A.)
Ford,Falcon,1983,100000,9000.0,USD,San Juan,San Juan
Audi,Q3,2013,140000,19500000.0,ARS,Corrientes,Corrientes
FIAT,Idea,2006,285000,6000000.0,ARS,San Luis,San Luis
FIAT,Palio,2017,99300,12800000.0,ARS,Córdoba,Córdoba
Nissan,Sentra,2015,200000,15000000.0,ARS,El Manantial,Tucumán
Mercedes,Clase GLA,2017,55000,30000.0,USD,Rosario,Santa Fe
Mercedes,Clase C Sedán,2010,152706,15500.0,USD,Mendoza,Mendoza
Toyota,Yaris,2019,109000,22800000.0,ARS,San Luis,San Luis
Volkswagen,Tiguan,2018,132000,34900000.0,ARS,Corrientes,Corrientes
Volkswagen,Gol,2012,129000,7900.0,USD,Benavidez,Buenos Aires (A.M.B.A.)
FIAT,Palio Weekend,2013,133000,9000.0,USD,Mataderos,Ciudad Autónoma Buenos Aires
Volkswagen,Golf,2017,115000,24400000.0,ARS,Corrientes,Corrientes
Chevrolet,Astra,2010,190000,9500000.0,ARS,Oncativo,Córdoba
Peugeot,208,2017,62000,7590000.0,ARS,Ituzaingo,Buenos Aires (A.M.B.A.)
Ford,Focus Sedán,2018,45000,21000000.0,ARS,Beccar,Buenos Aires (A.M.B.A.)
Peugeot,208,2017,74000,16000000.0,ARS,Parana,Entre Ríos
BMW,M6 Coupé,1980,90000,47500.0,USD,Córdoba,Córdoba
Renault,Captur,2018,92000,22300000.0,ARS,Corrientes,Corrientes
Ford,Focus,2013,100000,15000.0,USD,Caballito,Ciudad Autónoma Buenos Aires
Peugeot,408,2014,75000,12200000.0,ARS,Flores,Ciudad Autónoma Buenos Aires
FIAT,Palio Fire,2007,92000,6700.0,USD,Flores,Ciudad Autónoma Buenos Aires
Toyota,Hilux,2008,191000,4500000.0,ARS,Vicente Casares,Buenos Aires
Renault,Sandero Stepway,2013,92000,13950000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Peugeot,206,2006,165000,6300.0,USD,Villa Crespo,Ciudad Autónoma Buenos Aires
Renault,Duster,2021,66500,21300.0,USD,Berazategui,Buenos Aires (A.M.B.A.)
Citroën,C3,2021,43000,17300000.0,ARS,Resistencia,Chaco
Ford,Ranger,2010,160000,15000.0,USD,Avellaneda,Buenos Aires (A.M.B.A.)
Volkswagen,Bora,2011,200000,13300000.0,ARS,Caseros,Buenos Aires (A.M.B.A.)
Chevrolet,Cobalt,2013,72000,11700000.0,ARS,San Francisco,Córdoba
Peugeot,2008,2019,83000,16500000.0,ARS,Villa Crespo,Ciudad Autónoma Buenos Aires
Peugeot,Partner,2012,270000,12500000.0,ARS,Gonzalez Catán,Buenos Aires (A.M.B.A.)
Volkswagen,Gol Trend,2011,86000,7600.0,USD,Villa Devoto,Ciudad Autónoma Buenos Aires
Mercedes,Clase GLC,2018,80000,39900.0,USD,Corrientes,Corrientes
Renault,Captur,2017,99000,19500000.0,ARS,Villa Allende,Córdoba
FIAT,Qubo,2012,189000,10400000.0,ARS,San Miguel del Monte,Buenos Aires
RAM,Rampage,2024,31000,48500000.0,ARS,San Francisco,Córdoba
Ford,EcoSport,2018,99000,19900000.0,ARS,Corrientes,Corrientes
Chevrolet,Classic,2013,275000,6500.0,USD,San Carlos de Bariloche,Río Negro
Volkswagen,Gol,2004,200000,3800000.0,ARS,Neuquén,Neuquén
Jeep,Renegade,2021,69000,19000.0,USD,La Plata,Buenos Aires
Peugeot,208,2020,75000,16900.0,USD,Parque Patricios,Ciudad Autónoma Buenos Aires
Jeep,Renegade,2019,64000,19500.0,USD,Lomas del Mirador,Buenos Aires (A.M.B.A.)
Renault,Duster,2019,115000,20000000.0,ARS,Neuquén,Neuquén
Ford,Fiesta Kinetic,2018,151600,17000000.0,ARS,Rio Grande,Tierra del Fuego
Peugeot,207 Compact,2010,110000,9000000.0,ARS,El Challao,Mendoza
Peugeot,206,2007,170000,6000.0,USD,Villa Luro,Ciudad Autónoma Buenos Aires
Peugeot,208,2018,160000,16500000.0,ARS,Neuquén,Neuquén
Renault,Duster,2015,138000,11300.0,USD,Berazategui,Buenos Aires (A.M.B.A.)
Chevrolet,Agile,2016,85000,9000.0,USD,Villa Madero,Buenos Aires (A.M.B.A.)
Volkswagen,Suran,2013,264000,10000000.0,ARS,Mendoza,Mendoza
Renault,Sandero,2016,127000,9800.0,USD,Boedo,Ciudad Autónoma Buenos Aires
Chevrolet,Sonic,2015,125000,14000000.0,ARS,Castelar,Buenos Aires (A.M.B.A.)
Ford,Escort,1993,195000,3500000.0,ARS,Isidro Casanova,Buenos Aires (A.M.B.A.)
Toyota,Corolla,2019,63500,26000000.0,ARS,Rosario,Santa Fe
Peugeot,208,2013,117500,12500000.0,ARS,Parque Avellaneda,Ciudad Autónoma Buenos Aires
Renault,Logan,2021,43000,17000000.0,ARS,Avellaneda,Buenos Aires (A.M.B.A.)
Chevrolet,C 10,1965,12000,7000.0,USD,San Fernando,Buenos Aires (A.M.B.A.)
MINI,Cooper,2013,130000,37500.0,USD,Córdoba,Córdoba
Chevrolet,Cruze,2013,158000,11800.0,USD,Palermo,Ciudad Autónoma Buenos Aires
Ford,Focus Sedán,2018,57000,19900000.0,ARS,San Miguel de Tucumán,Tucumán
Volkswagen,Nivus,2022,30000,31950000.0,ARS,Pilar,Buenos Aires (A.M.B.A.)
Volkswagen,Suran,2012,230000,14500000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Nissan,Kicks,2017,90000,17900.0,USD,San Andres,Buenos Aires (A.M.B.A.)
Volkswagen,Amarok,2020,183500,32350000.0,ARS,San Francisco,Córdoba
Ford,EcoSport,2016,189000,16000000.0,ARS,La Plata,Buenos Aires
Volkswagen,Golf,2018,46000,26500.0,USD,San Luis,San Luis
Chevrolet,Prisma,2016,130000,13990000.0,ARS,La Tablada,Buenos Aires (A.M.B.A.)
Peugeot,207 Compact Sedán,2010,147000,7000000.0,ARS,Pergamino,Buenos Aires
Chevrolet,Celta,2015,111000,10000000.0,ARS,Mendoza,Mendoza
Ford,Fiesta Kinetic Sedán,2013,230000,13500000.0,ARS,San Luis,San Luis
Volkswagen,Saveiro,1996,157080,6500000.0,ARS,Eldorado,Misiones
Peugeot,3008 SUV,2023,9000,32000.0,USD,Chacarita,Ciudad Autónoma Buenos Aires
Peugeot,208,2020,600000,6000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Citroën,Xsara Picasso,2012,126000,7600.0,USD,San Miguel,Buenos Aires (A.M.B.A.)
Ford,EcoSport,2014,117000,16000000.0,ARS,San Miguel,Buenos Aires (A.M.B.A.)
FIAT,Punto,2014,108000,6690000.0,ARS,Ituzaingo,Buenos Aires (A.M.B.A.)
Ford,Fiesta Kinetic Sedán,2014,131000,10999.0,USD,San Miguel,Buenos Aires (A.M.B.A.)
Ford,Focus,2011,130000,9200.0,USD,Balcarce,Buenos Aires
Audi,A3 Sportback,2025,1600,59000.0,USD,Córdoba,Córdoba
Volkswagen,Gol,2008,258000,7000000.0,ARS,Mendoza,Mendoza
Ford,Focus,2016,134800,17500000.0,ARS,Neuquén,Neuquén
Jeep,Compass,2022,60000,38500000.0,ARS,Córdoba,Córdoba
Iveco,Daily Chasis,2015,490000,32000000.0,ARS,Villa Bosch,Buenos Aires (A.M.B.A.)
Citroën,C4 Lounge,2017,53200,22500000.0,ARS,Almagro,Ciudad Autónoma Buenos Aires
FIAT,Punto,2012,110000,6190000.0,ARS,Ituzaingo,Buenos Aires (A.M.B.A.)
Mercedes,Clase A Hatchback,2016,75000,26500.0,USD,Ituzaingo,Buenos Aires (A.M.B.A.)
Ford,Ka,2017,90100,15000000.0,ARS,Córdoba,Córdoba
Mercedes,Clase C Sedán,2008,65000,17000.0,USD,Córdoba,Córdoba
Peugeot,Partner,2017,82000,18000000.0,ARS,Pergamino,Buenos Aires
FIAT,Strada Adventure,2017,147266,13200.0,USD,Pilar,Buenos Aires (A.M.B.A.)
Peugeot,208,2018,112000,15990000.0,ARS,Posadas,Misiones
Jeep,Renegade,2022,26000,12000000.0,ARS,Balvanera,Ciudad Autónoma Buenos Aires
BMW,Serie 3 Sedán,2010,180000,13000.0,USD,Quilmes Oeste,Buenos Aires (A.M.B.A.)
Honda,CR-V,2012,223480,18000.0,USD,Quilmes,Buenos Aires (A.M.B.A.)
Peugeot,208,2014,110000,9000.0,USD,San Martin,Buenos Aires (A.M.B.A.)
Chevrolet,Classic,2012,200000,7000.0,USD,El Challao,Mendoza
Toyota,Corolla,2019,113000,20000.0,USD,Villa Del Parque,Ciudad Autónoma Buenos Aires
Ford,Ranger,2013,320000,21000000.0,ARS,Belgrano,Ciudad Autónoma Buenos Aires
FIAT,Cronos,2021,19000,19500000.0,ARS,San Antonio De Padua,Buenos Aires (A.M.B.A.)
Volkswagen,Suran,2016,112000,16000000.0,ARS,Rosario,Santa Fe
Volkswagen,Gol,2013,80000,6200.0,USD,Villa Urquiza,Ciudad Autónoma Buenos Aires
Chery,Face,2011,97000,7000000.0,ARS,San Miguel de Tucumán,Tucumán
Toyota,Hiace,2024,33000,45700.0,USD,Bella Vista,Buenos Aires (A.M.B.A.)
FIAT,Strada,2023,53000,25000.0,USD,Córdoba,Córdoba
FIAT,Palio,2016,144000,17500000.0,ARS,Córdoba,Córdoba
Volkswagen,Golf,2018,73000,21500.0,USD,Nuñez,Ciudad Autónoma Buenos Aires
Peugeot,3008,2020,70000,23900.0,USD,Vicente Lopez,Buenos Aires (A.M.B.A.)
Peugeot,404,1974,250000,4500.0,USD,Quilmes Oeste,Buenos Aires (A.M.B.A.)
Nissan,Frontier,2012,300000,16000.0,USD,Munro,Buenos Aires (A.M.B.A.)
Peugeot,308,2013,163000,10000000.0,ARS,Posadas,Misiones
Renault,Sandero,2011,178000,6500000.0,ARS,Godoy Cruz,Mendoza
Chevrolet,Tracker,2016,107000,13500.0,USD,Mercedes,Buenos Aires
Volkswagen,Vento,2014,218000,13500.0,USD,Olivos,Buenos Aires (A.M.B.A.)
FIAT,Palio,2006,1,6800000.0,ARS,Ramos Mejia,Buenos Aires (A.M.B.A.)
Peugeot,208,2015,74000,13000000.0,ARS,Ituzaingo,Buenos Aires (A.M.B.A.)
Chevrolet,S 10,2021,98000,41000000.0,ARS,Flores,Ciudad Autónoma Buenos Aires
Renault,Trafic,1996,100,5500.0,USD,San Martin,Buenos Aires (A.M.B.A.)
Peugeot,208,2024,7000,10500000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Volkswagen,T-Cross,2020,92000,30000000.0,ARS,Neuquén,Neuquén
Honda,CR-V,2011,191000,18899000.0,ARS,Córdoba,Córdoba
Citroën,C3,2011,150000,8000000.0,ARS,Rosario,Santa Fe
Peugeot,207,2015,202376,12000000.0,ARS,La Merced,Salta
Peugeot,308,2015,102000,14500000.0,ARS,Villa Santa Rita,Ciudad Autónoma Buenos Aires
Chevrolet,Cobalt,2013,178000,10590000.0,ARS,Resistencia,Chaco
Chevrolet,Tracker,2013,161000,15000000.0,ARS,Córdoba,Córdoba
FIAT,Punto,2011,136000,9000000.0,ARS,Villa Ballester,Buenos Aires (A.M.B.A.)
Ford,EcoSport,2020,105000,18000000.0,ARS,Belgrano,Ciudad Autónoma Buenos Aires
Toyota,Corolla,2019,85000,20000.0,USD,Chacras de Coria,Mendoza
Volkswagen,Voyage,2017,120000,15000000.0,ARS,Ingeniero Giagnoni,Mendoza
Renault,Sandero RS,2017,70000,8750000.0,ARS,Flores,Ciudad Autónoma Buenos Aires
Ford,Focus,2016,135000,16500000.0,ARS,Rosario,Santa Fe
Ford,EcoSport,2004,109000,7500000.0,ARS,San Miguel de Tucumán,Tucumán
Peugeot,206,2008,245664,5150000.0,ARS,Malvinas Argentinas,Buenos Aires (A.M.B.A.)
Chevrolet,Onix Joy,2019,92000,14500000.0,ARS,Monte Grande,Buenos Aires (A.M.B.A.)
Chevrolet,Agile,2015,128000,11500000.0,ARS,Villa Nueva,Mendoza
Renault,Sandero,2010,149000,6600.0,USD,Flores,Ciudad Autónoma Buenos Aires
Nissan,Sentra,2020,57000,29500000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Peugeot,208,2025,13000,24500000.0,ARS,Córdoba,Córdoba
Citroën,C4,2013,179000,10900000.0,ARS,Villa Allende,Córdoba
Nissan,Tiida,2010,216400,5900.0,USD,Lomas De Zamora,Buenos Aires (A.M.B.A.)
Ford,Fiesta,2005,150000,7000000.0,ARS,Avellaneda,Buenos Aires (A.M.B.A.)
Toyota,Corolla,2015,192000,11000.0,USD,Ciudad Evita,Buenos Aires (A.M.B.A.)
Volkswagen,Golf,2016,77000,17500.0,USD,Lomas De Zamora,Buenos Aires (A.M.B.A.)
Ford,Ranger,2024,28000,69999000.0,ARS,Temperley,Buenos Aires (A.M.B.A.)
FIAT,Palio,2016,53000,12000000.0,ARS,Ramos Mejia,Buenos Aires (A.M.B.A.)
Citroën,C4 Hatchback,2014,150000,10500000.0,ARS,Resistencia,Chaco
Nissan,March,2012,80000,8650.0,USD,Caballito,Ciudad Autónoma Buenos Aires
Mercedes,Sprinter,2010,300000,20000.0,USD,San Isidro,Buenos Aires (A.M.B.A.)
Jeep,Renegade,2016,94253,14000.0,USD,San Isidro,Buenos Aires (A.M.B.A.)
Peugeot,206,2006,102200,7200.0,USD,Merlo,Buenos Aires (A.M.B.A.)
Citroën,C3,2019,100000,15000000.0,ARS,Tortuguitas,Buenos Aires (A.M.B.A.)
Toyota,Corolla,2017,184000,20000.0,USD,Córdoba,Córdoba
Toyota,Corolla,2021,105000,21800.0,USD,La Plata,Buenos Aires
BMW,Serie 3 Sedán,2017,98000,41000.0,USD,Córdoba,Córdoba
Ford,Fiesta,2014,119342,14000000.0,ARS,La Plata,Buenos Aires
Citroën,C4 Lounge,2016,126400,14000000.0,ARS,Córdoba,Córdoba
Citroën,C4 Lounge,2016,126400,13500000.0,ARS,Córdoba,Córdoba
Volkswagen,Suran,2015,120000,12000000.0,ARS,Belgrano,Ciudad Autónoma Buenos Aires
Toyota,Hilux,2017,200000,36000000.0,ARS,Resistencia,Chaco
Peugeot,206,2012,471000,5500000.0,ARS,Campana,Buenos Aires
Suzuki,Samurai,1995,179000,18500.0,USD,Villa San Agustin,San Juan
Chery,Tiggo,2018,108000,19000000.0,ARS,Neuquén,Neuquén
BMW,Serie 1,2013,202000,16000000.0,ARS,San Francisco,Córdoba
Renault,Duster,2019,140000,22000000.0,ARS,Parana,Entre Ríos
Toyota,Etios Hatchback,2016,128000,11000.0,USD,Villa Devoto,Ciudad Autónoma Buenos Aires
FIAT,500X,2019,28200,22500.0,USD,Floresta,Ciudad Autónoma Buenos Aires
Iveco,Daily Chasis,2019,116900,38100.0,USD,Haedo,Buenos Aires (A.M.B.A.)
Citroën,C4 Lounge,2017,125500,14500000.0,ARS,Palermo,Ciudad Autónoma Buenos Aires
Peugeot,408,2016,100000,10500.0,USD,Villa Del Parque,Ciudad Autónoma Buenos Aires
FIAT,Cronos,2022,109200,20000000.0,ARS,Rio Segundo,Córdoba
Peugeot,208,2014,52000,14700000.0,ARS,Santa Fe,Santa Fe
Nissan,Tiida,2010,125000,9850.0,USD,Almagro,Ciudad Autónoma Buenos Aires
Ford,Fiesta One,2011,219000,5100.0,USD,Palermo,Ciudad Autónoma Buenos Aires
Volkswagen,up!,2018,180000,12000000.0,ARS,Mendoza,Mendoza
Ford,Falcon,1980,1000,4800000.0,ARS,Coronel Brandsen,Buenos Aires
Ford,Fiesta Kinetic,2017,50000,11000.0,USD,Quilmes,Buenos Aires (A.M.B.A.)
Peugeot,208,2021,15000,6000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Toyota,Corolla,2016,89000,16500.0,USD,Rosario,Santa Fe
Chevrolet,Sonic,2016,120000,10500.0,USD,Villa Ballester,Buenos Aires (A.M.B.A.)
Peugeot,2008,2021,38000,8000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Volkswagen,Saveiro,2006,150000,3500.0,USD,Tartagal,Salta
Ford,EcoSport,2021,50000,24000000.0,ARS,Córdoba,Córdoba
Chevrolet,Classic,2010,142000,6500.0,USD,José C. Paz,Buenos Aires (A.M.B.A.)
Volkswagen,up!,2016,78000,12000.0,USD,José C. Paz,Buenos Aires (A.M.B.A.)
Chevrolet,Onix Joy,2017,100000,14500000.0,ARS,Alta Gracia,Córdoba
Volkswagen,Gol Trend,2011,46000,10000.0,USD,Caballito,Ciudad Autónoma Buenos Aires
FIAT,Mobi,2018,140000,11900000.0,ARS,Villa Urquiza,Ciudad Autónoma Buenos Aires
Peugeot,208,2016,97700,14500000.0,ARS,San Francisco,Córdoba
Ford,Ranger,2017,172000,19900.0,USD,San Telmo,Ciudad Autónoma Buenos Aires
Toyota,Etios Sedán,2017,103000,15000000.0,ARS,Ituzaingo,Buenos Aires (A.M.B.A.)
Chevrolet,Classic,2015,110000,8000000.0,ARS,Santa Fe,Santa Fe
Citroën,C3,2015,125000,8200.0,USD,Rosario,Santa Fe
Citroën,C4 Lounge,2018,160000,15000000.0,ARS,Luján,Buenos Aires
Ford,Fiesta,2006,90000,3900000.0,ARS,Recoleta,Ciudad Autónoma Buenos Aires
Ika,Estanciera,1970,1100,17000000.0,ARS,La Falda,Córdoba
Chevrolet,Cruze,2022,69000,25500000.0,ARS,Maipu,Mendoza
Chevrolet,Cruze,2020,95000,16000.0,USD,Parana,Entre Ríos
Renault,Sandero RS,2017,109000,18200000.0,ARS,Parque Chacabuco,Ciudad Autónoma Buenos Aires
Renault,Twingo,2000,220000,4700000.0,ARS,Ferré,Buenos Aires
Volkswagen,Vento,2017,99500,18500.0,USD,Floresta,Ciudad Autónoma Buenos Aires
Renault,Kangoo,2023,55000,23000000.0,ARS,Córdoba,Córdoba
Toyota,Etios Sedán,2015,94000,11500.0,USD,Villa Ballester,Buenos Aires (A.M.B.A.)
Toyota,Corolla,2022,19800,42780000.0,ARS,General Rodriguez,Buenos Aires
Chevrolet,Sonic,2015,129000,14000000.0,ARS,Ciudad Evita,Buenos Aires (A.M.B.A.)
Peugeot,208,2017,91600,14000000.0,ARS,Córdoba,Córdoba
Volkswagen,Suran,2015,172000,10500.0,USD,Versalles,Ciudad Autónoma Buenos Aires
FIAT,600,1976,10000,4500000.0,ARS,Ciudad De San Martin,Mendoza
Renault,Logan,2017,134000,11500000.0,ARS,San Nicolás,Ciudad Autónoma Buenos Aires
Volkswagen,Taos,2021,83000,34000000.0,ARS,San Carlos de Bariloche,Río Negro
Ford,EcoSport,2018,118900,14500.0,USD,Paso Del Rey,Buenos Aires (A.M.B.A.)
Volkswagen,Amarok,2017,80000,33000.0,USD,Mar del Plata,Buenos Aires
KIA,Picanto,2007,216000,6500.0,USD,Rosario,Santa Fe
Dodge,Journey,2011,166000,9500.0,USD,Rincon De Milberg,Buenos Aires (A.M.B.A.)
Peugeot,308,2014,120000,13000.0,USD,Mendoza,Mendoza
Peugeot,408,2015,89653,13990000.0,ARS,Agronomía,Ciudad Autónoma Buenos Aires
Ford,EcoSport,2011,236000,9500.0,USD,Mar del Plata,Buenos Aires
Volkswagen,Gol,2007,120000,7000000.0,ARS,Bermejo,Mendoza
Mercedes,Clase SLK,1981,91000,15000000.0,ARS,Salta,Salta
FIAT,Toro,2016,153000,20500000.0,ARS,Yerba Buena - Marcos Paz,Tucumán
Toyota,Etios Hatchback,2018,79000,8000000.0,ARS,Presidencia Roque Saenz Pena,Chaco
Toyota,Hilux,2019,151000,44000000.0,ARS,Neuquén,Neuquén
Ford,Fiesta Kinetic,2016,103000,18200000.0,ARS,Córdoba,Córdoba
Ford,Focus Sedán,2015,200000,17000000.0,ARS,Vicente Lopez,Buenos Aires (A.M.B.A.)
FIAT,Fiorino,2010,5000,9500000.0,ARS,Mendiolaza,Córdoba
Volkswagen,New Beetle,2003,118000,7000.0,USD,La Plata,Buenos Aires
Ford,Ranger,2021,60000,42000000.0,ARS,Mendoza,Mendoza
Peugeot,208,2021,20500,5000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Peugeot,Partner,2013,130000,13455000.0,ARS,Villa Bosch,Buenos Aires (A.M.B.A.)
Ford,Territory,2025,8000,38500.0,USD,Córdoba,Córdoba
Volkswagen,Suran,2011,240000,10000000.0,ARS,La Granja,Córdoba
Peugeot,206,2008,288914,6000000.0,ARS,Ensenada,Buenos Aires
Toyota,Hilux,2016,240000,27900.0,USD,Pergamino,Buenos Aires
Volkswagen,Suran,2014,257000,11500000.0,ARS,Córdoba,Córdoba
FIAT,Punto,2014,79000,13490000.0,ARS,Posadas,Misiones
Ford,Ranger Raptor,2021,112880,44300.0,USD,Olivos,Buenos Aires (A.M.B.A.)
Peugeot,206,2008,124600,7500000.0,ARS,Villa Ballester,Buenos Aires (A.M.B.A.)
Volkswagen,Gol,2013,190000,9500000.0,ARS,Coronel Brandsen,Buenos Aires
FIAT,Punto,2010,105000,9500.0,USD,Hurlingham,Buenos Aires (A.M.B.A.)
Ford,Fiesta,2017,97000,17900000.0,ARS,Neuquén,Neuquén
Peugeot,208,2022,25800,7000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Volkswagen,Escarabajo,1980,70921,8000.0,USD,La Plata,Buenos Aires
Renault,Kangoo Express,2008,196000,9500000.0,ARS,Hurlingham,Buenos Aires (A.M.B.A.)
FIAT,Strada Adventure,2016,70000,16000.0,USD,Chajarí,Entre Ríos
Audi,A4,2018,120000,27500.0,USD,San Isidro,Buenos Aires (A.M.B.A.)
Volvo,S40,1991,177000,9000.0,USD,Boedo,Ciudad Autónoma Buenos Aires
Peugeot,206,2007,200000,6500000.0,ARS,Gualeguay,Entre Ríos
Porsche,911 Carrera,2018,85000,9500000.0,ARS,Córdoba,Córdoba
Chery,Tiggo,2015,188000,10000.0,USD,Villa Carlos Paz,Córdoba
Peugeot,208,2021,21200,6000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Peugeot,207 Compact,2013,84500,12000000.0,ARS,Córdoba,Córdoba
Peugeot,208,2019,49000,9500000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Volkswagen,Gol Trend,2017,114000,10000.0,USD,Córdoba,Córdoba
Ford,EcoSport,2018,70000,20000000.0,ARS,Bahía Blanca,Buenos Aires
FIAT,Linea,2012,103000,14000000.0,ARS,Córdoba,Córdoba
Porsche,Cayenne,2013,95786,60000.0,USD,Moron,Buenos Aires (A.M.B.A.)
Chevrolet,Cruze,2016,133000,18000000.0,ARS,Pilar,Buenos Aires (A.M.B.A.)
FIAT,Palio,2017,105000,15500000.0,ARS,Neuquén,Neuquén
FIAT,Siena,2009,76000,7000.0,USD,Lujan de Cuyo,Mendoza
FIAT,Toro,2018,101000,23000.0,USD,Escobar,Buenos Aires (A.M.B.A.)
FIAT,Cronos,2022,85000,21000000.0,ARS,Córdoba,Córdoba
Renault,Trafic,1999,186000,8500000.0,ARS,Caseros,Buenos Aires (A.M.B.A.)
Volkswagen,CC,2015,220000,13500.0,USD,Nuñez,Ciudad Autónoma Buenos Aires
Renault,Sandero,2021,21500,20000000.0,ARS,Palermo,Ciudad Autónoma Buenos Aires
Chevrolet,Meriva,2012,240000,10500000.0,ARS,Quilmes,Buenos Aires (A.M.B.A.)
Honda,HR-V,2018,74000,24000.0,USD,Martinez,Buenos Aires (A.M.B.A.)
Chevrolet,Tracker,2020,68000,21000.0,USD,La Paternal,Ciudad Autónoma Buenos Aires
Volkswagen,up!,2017,126000,13000.0,USD,Munro,Buenos Aires (A.M.B.A.)
Mercedes,Sprinter,2010,470000,24300.0,USD,Ituzaingo,Buenos Aires (A.M.B.A.)
Volkswagen,Suran,2015,68000,16000000.0,ARS,San Carlos de Bariloche,Río Negro
Volkswagen,Amarok,2015,205000,20000000.0,ARS,Gregorio de Laferrere,Buenos Aires (A.M.B.A.)
Hyundai,Genesis Coupé,2011,133000,23000.0,USD,Apostoles,Misiones
Ford,Bronco Sport,2021,82000,42000000.0,ARS,Córdoba,Córdoba
Ford,Fiesta Kinetic,2017,96000,15000000.0,ARS,Córdoba,Córdoba
Ford,Focus,2018,120000,17200.0,USD,Paso Del Rey,Buenos Aires (A.M.B.A.)
Ford,Ranger,2007,275000,16500000.0,ARS,Comodoro Rivadavia,Chubut
FIAT,Idea,2013,145000,10000000.0,ARS,Villa Devoto,Ciudad Autónoma Buenos Aires
Volkswagen,Senda,1993,64000,6000.0,USD,Isidro Casanova,Buenos Aires (A.M.B.A.)
Volkswagen,CrossFox,2007,173000,8500000.0,ARS,Villa Alsina,Buenos Aires
Ford,Ka,2020,142000,15450000.0,ARS,Villa Devoto,Ciudad Autónoma Buenos Aires
Nissan,Tiida,2013,205000,10000000.0,ARS,Yerba Buena - Marcos Paz,Tucumán
BMW,Serie 3 Sedán,2005,200000,8900.0,USD,Moron,Buenos Aires (A.M.B.A.)
KIA,Sportage,2012,330000,15000.0,USD,Palermo,Ciudad Autónoma Buenos Aires
Peugeot,308,2019,110000,15200.0,USD,Monte Castro,Ciudad Autónoma Buenos Aires
FIAT,Idea,2015,118000,8500.0,USD,Rosario,Santa Fe
Toyota,Etios Sedán,2017,39900,15000.0,USD,Florencio Varela,Buenos Aires (A.M.B.A.)
FIAT,Uno,1994,260000,7000000.0,ARS,Florencio Varela,Buenos Aires (A.M.B.A.)
Chevrolet,Trailblazer,2019,95000,35000.0,USD,Rodeo De La Cruz,Mendoza
Peugeot,208,2021,32500,7000000.0,ARS,Caballito,Ciudad Autónoma Buenos Aires
Volkswagen,Gol Country,2011,255000,6000000.0,ARS,Saavedra,Ciudad Autónoma Buenos Aires
Volkswagen,Taos,2022,55000,31000.0,USD,El Talar,Buenos Aires (A.M.B.A.)
Ford,EcoSport,2015,77800,15500000.0,ARS,Mataderos,Ciudad Autónoma Buenos Aires
